month,serious_accidents,hpi_count,million_hours_worked,safr,safr_monthly_avg,safr_3mth_rolling,safr_12mth_rolling,hpifr,hpifr_monthly_avg,hpifr_3mth_rolling,hpifr_12mth_rolling,financial_year
2017-08-01,0.0,13.0,1.165,0.0,0.2323088235444435,0.0,0.1767081047172229,11.158798283261802,11.38313235367773,8.561414773791368,13.341461906150329,2017-18
2017-09-01,0.0,15.0,1.3068,0.0,0.2277004522222061,0.0,0.1696842176709145,11.47842056932966,11.385022611110305,8.259084993492841,12.896000542989501,2017-18
2017-10-01,0.0,15.0,1.1457,0.0,0.2238080364452587,0.0,0.08255729476256524,13.092432573972244,11.414209858708194,11.886662059433311,12.961495277722742,2017-18
2017-11-01,1.0,11.0,1.2823,0.7798487093503861,0.23424682078018766,0.2677519545892685,0.07952918721170672,8.578335802854246,11.360970807839102,10.977830138160009,12.088436456179421,2017-18
2017-12-01,3.0,16.0,1.1245,2.6678523788350375,0.27366274627018555,1.1259676284306825,0.3098205364542589,14.228546020453534,11.407415528736156,11.822660098522167,11.540814982921145,2017-18
2018-01-01,0.0,13.0,1.1105,0.0,0.2693544574519334,1.1372359480283172,0.30181390154830534,11.706438541197658,11.412123065726652,11.372359480283171,11.468928258835604,2017-18
2018-02-01,0.0,15.0,1.0921,0.0,0.2652478345934606,0.9016861531063086,0.29579016645591616,13.735005951835912,11.447538124559877,13.224730245559194,11.313973866938793,2017-18
2018-03-01,1.0,17.0,1.2498,0.8001280204832774,0.2744202385364993,0.28965357432510713,0.36034477788347896,13.602176348215714,11.484486982752493,13.034410844629821,11.314826025541239,2017-18
2018-04-01,0.0,14.0,1.2513,0.0,0.2697882170589733,0.27830346209506845,0.34943531253494353,11.188364101334612,11.479488635859314,12.801959256373149,11.181930001118193,2017-18
2018-05-01,1.0,25.0,1.4058,0.7113387395077536,0.2780056909618311,0.5119148173743888,0.40798286471968176,17.783468487693842,11.59680882297924,14.333614886482888,11.763505932750824,2017-18
2018-06-01,0.0,15.0,1.3246,0.0,0.2732147232760287,0.25114900670567847,0.4004752306069869,11.32417333534652,11.592110401854361,13.562046362106638,11.613781687602621,2017-18
2018-07-01,0.0,24.0,1.5108,0.0,0.26794797858896596,0.23578232575686126,0.40082302327445685,15.885623510722796,11.674876209947803,15.09006884843912,12.893140581995029,2018-19
2018-08-01,0.0,9.0,1.4867,0.0,0.26295977859888564,0.0,0.39239024517850485,6.053675926548732,11.570230258350968,11.105712500867634,12.360292723122903,2018-19
2018-09-01,0.0,21.0,1.2871,0.0,0.2587888960635029,0.0,0.39289643250039286,16.315748582083756,11.64550032285763,12.603276851981517,12.769134056262768,2018-19
2018-10-01,1.0,16.0,1.3932,0.7177720356014929,0.2665360736827829,0.23998080153587714,0.45106871065230975,11.484352569623887,11.64278030950702,11.039116870650348,12.629923898264673,2018-19
2018-11-01,0.0,21.0,1.2078,0.0,0.26269214407919006,0.25719503099200125,0.38849535748047803,17.386984600099353,11.725622067534758,14.917311797536073,13.338340606829746,2018-19
2018-12-01,1.0,15.0,1.0196,0.9807767752059631,0.27132937307272087,0.5523946307241894,0.2607680924162119,14.711651628089445,11.761538476239249,14.362260398828923,13.364364736330861,2018-19
2019-01-01,0.0,12.0,0.9367,0.0,0.26836390266548593,0.31604563698998134,0.26375655270185616,12.810931995302658,11.773007729977186,15.170190575519102,13.451584187794664,2018-19
2019-02-01,0.0,9.0,0.8882,0.0,0.2656112369351318,0.3515556336790297,0.2673510854454069,10.13285296104481,11.756184313041919,12.656002812445069,13.23387872954764,2018-19
2019-03-01,0.0,20.0,0.9269,0.0,0.2627982099831281,0.0,0.20493623067622124,21.577300679684974,11.860197476629867,14.899338614724908,13.730727455306823,2018-19
2019-04-01,0.0,12.0,0.9495,0.0,0.2599777129019094,0.0,0.209250256331564,12.638230647709321,11.868547762913256,14.830355205092962,13.880267003327079,2018-19
2019-05-01,0.0,14.0,1.0431,0.0,0.25694815172837515,0.0,0.1431208942193471,13.42153197200652,11.88664493213005,15.756122623736943,13.453364056618627,2018-19
2019-06-01,0.0,7.0,0.9756,0.0,0.25417784947901606,0.0,0.14678683615653348,7.175071750717507,11.835846817044617,11.117849201536284,13.210815254088013,2018-19
2019-07-01,0.0,19.0,1.048043,0.0,0.2512676315452964,0.0,0.15194747661965186,18.129027148695233,11.90790079932057,13.04315359976366,13.295404204219537,2019-20
2019-08-01,2.0,16.0,1.084325,1.8444654508565237,0.26991954993830175,0.6435072690581114,0.3134779532522867,14.75572360685219,11.941240889270468,13.513652650220338,14.263246872979046,2019-20
2019-09-01,0.0,14.0,1.070269,0.0,0.2668361353635806,0.6244853850124131,0.31889694821201264,13.080823606028018,11.95425886428841,15.299891932804123,13.951741484275553,2019-20
2019-10-01,0.0,15.0,1.033564,0.0,0.2639246012598092,0.6273214815576895,0.2462326203886683,14.512889380822088,11.982176897195338,14.114733335048014,14.281491982542763,2019-20
2019-11-01,1.0,16.0,1.036424,0.964856082066799,0.2715108462265219,0.3184452737467029,0.3329940955984424,15.437697313068783,12.019576307951025,14.33003731860163,14.06900053903419,2019-20
2019-12-01,1.0,18.0,1.012496,0.9876582228473001,0.27900360537758984,0.6488273742864521,0.3331911440126259,17.7778480112514,12.079822766163057,15.896270670018076,14.327219192542914,2019-20
2020-01-01,0.0,16.0,1.225518,0.0,0.27551453078431504,0.6107918366449449,0.3253635795655079,13.05570379219236,12.092026628867162,15.269795916123622,14.315997500882348,2019-20
2020-02-01,1.0,16.0,0.958653,1.0431303088813157,0.2829508548521332,0.6256516553022257,0.40438704952091453,16.690084942101052,12.136570595621857,15.641291382555643,14.800566012465472,2019-20
2020-03-01,0.0,12.0,1.275788,0.0,0.2793493896844371,0.2890207658530058,0.39328953661053634,9.405951459019837,12.101814631686509,12.716913697532254,13.765133781368773,2019-20
2020-04-01,0.0,14.0,1.433058,0.0,0.2754117504029864,0.27266537768653787,0.3788786374433027,9.76931847838678,12.068936348016582,11.451945862834592,13.412303765492917,2019-20
2020-05-01,0.0,6.0,0.948028,0.0,0.2728672819927825,0.0,0.38162794237051706,6.328926993717485,12.0159056677536,8.750643309012014,12.899024452123475,2019-20
2020-06-01,1.0,7.0,0.948635,1.0541462206222625,0.2800238074309879,0.3003254627039323,0.45889799775920104,7.379023544355838,11.973431766014656,8.108787493006172,12.925626936884163,2019-20
2020-07-01,0.0,9.0,1.053062,0.0,0.2772050864074541,0.3390146539084152,0.45872190901709653,8.546505333968941,11.938936307686557,7.458322385985134,12.156130588953058,2020-21
2020-08-01,0.0,9.0,0.854623,0.0,0.27495890122933936,0.35010082903876316,0.31128118823500295,10.530959265079456,11.927527508500306,8.75252072596908,11.828685152930111,2020-21
2020-09-01,1.0,23.0,0.942502,1.0610057060886875,0.28192094542001095,0.35085417202450225,0.3930091222919412,24.40313124003981,12.038024369434469,14.385021053004593,12.654893737800506,2020-21
2020-10-01,1.0,9.0,0.98172,1.0186203805565741,0.2886552974346086,0.7197234822381241,0.47354064048107947,9.167583425009168,12.011784957762746,14.754331385881544,12.233133212427886,2020-21
2020-11-01,0.0,11.0,0.910538,0.0,0.2862285262588081,0.705527099295884,0.39857720691601606,12.080769830583677,12.012364924603528,15.168832634861506,11.957316207480481,2020-21
2020-12-01,0.0,16.0,0.741194,0.0,0.2842830137542908,0.3797297235719504,0.32591021222539723,21.586791042561057,12.077442874658097,13.670270048590215,12.058677852339699,2020-21
2021-01-01,1.0,13.0,0.975215,1.0254149085073547,0.2908523033189238,0.3806700325510945,0.415869029867381,13.330393810595611,12.088548856692771,15.22680130204378,12.060201866154049,2020-21
2021-02-01,1.0,11.0,0.920349,1.086544343504475,0.29745318956621464,0.7585072274361166,0.4171981771443486,11.951987778549224,12.087415976008904,15.170144548722332,11.68154896004176,2020-21
2021-03-01,0.0,10.0,1.203236,0.0,0.294261730400577,0.6454111268878276,0.4197391572980886,8.310921548224954,12.046896902156957,10.97198915709307,11.584800741427246,2020-21
